,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Subtipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
4493,2015,5,Coahuila de Zaragoza,5014,Jiménez,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,0,1,1,0,0,0,1,0,0,0,1
4591,2015,5,Coahuila de Zaragoza,5015,Juárez,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4689,2015,5,Coahuila de Zaragoza,5016,Lamadrid,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4787,2015,5,Coahuila de Zaragoza,5017,Matamoros,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
4885,2015,5,Coahuila de Zaragoza,5018,Monclova,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,0,4,1,2,0,3,1,2,0,0
4983,2015,5,Coahuila de Zaragoza,5019,Morelos,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,3,1,0,1,0,0,0,0,0,0
5081,2015,5,Coahuila de Zaragoza,5020,Múzquiz,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,4,3,3,2,1,0,2,2,2,2,2
5179,2015,5,Coahuila de Zaragoza,5021,Nadadores,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
5277,2015,5,Coahuila de Zaragoza,5022,Nava,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,5,1,8,1,5,6,2,5,2,4,0
5375,2015,5,Coahuila de Zaragoza,5023,Ocampo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
5473,2015,5,Coahuila de Zaragoza,5024,Parras,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,0,0,0,0,0,0,0,0,1
5571,2015,5,Coahuila de Zaragoza,5025,Piedras Negras,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,18,18,12,24,17,17,16,16,15,17,8,10
5669,2015,5,Coahuila de Zaragoza,5026,Progreso,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
5767,2015,5,Coahuila de Zaragoza,5027,Ramos Arizpe,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
5865,2015,5,Coahuila de Zaragoza,5028,Sabinas,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,1,2,1,0,1,2,2,0,0,1
5963,2015,5,Coahuila de Zaragoza,5029,Sacramento,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
6061,2015,5,Coahuila de Zaragoza,5030,Saltillo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
6159,2015,5,Coahuila de Zaragoza,5031,San Buenaventura,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,3,2,1,1,0,1,0,0,0
6257,2015,5,Coahuila de Zaragoza,5032,San Juan de Sabinas,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,0,1,0,0,0,1,0,0,0
6355,2015,5,Coahuila de Zaragoza,5033,San Pedro,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6453,2015,5,Coahuila de Zaragoza,5034,Sierra Mojada,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6551,2015,5,Coahuila de Zaragoza,5035,Torreón,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
6649,2015,5,Coahuila de Zaragoza,5036,Viesca,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6747,2015,5,Coahuila de Zaragoza,5037,Villa Unión,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0,0,0,2,3,0,1,2,0,1,0
6845,2015,5,Coahuila de Zaragoza,5038,Zaragoza,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,3,2,2,4,1,1,3,1,1,1,0,0
6943,2015,6,Colima,6001,Armería,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,2,4,2,5,3,0,0,0,0,0,0
7041,2015,6,Colima,6002,Colima,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
7139,2015,6,Colima,6003,Comala,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,1,0,0,1,0,0,0,0,0
7237,2015,6,Colima,6004,Coquimatlán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,2,5,2,2,3,2,0,0,0,0,0
7335,2015,6,Colima,6005,Cuauhtémoc,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,0,2,2,1,2,0,0,0,0,0,0
7433,2015,6,Colima,6006,Ixtlahuacán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
7531,2015,6,Colima,6007,Manzanillo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,10,6,0,5,5,4,0,0,0,0,0
7629,2015,6,Colima,6008,Minatitlán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
7727,2015,6,Colima,6009,Tecomán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,5,12,15,3,9,6,10,0,0,0,0,0
7825,2015,6,Colima,6010,Villa de Álvarez,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
7923,2015,7,Chiapas,7001,Acacoyagua,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,1,1,0,0,1,1,1,0,2,1,0
8021,2015,7,Chiapas,7002,Acala,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,0,0,0,1,0,1,0,1,0
8119,2015,7,Chiapas,7003,Acapetahua,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,2,0,0,1,0,5,0
8217,2015,7,Chiapas,7004,Altamirano,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,2,0,0,0,1,1,0,0,1,0,0
8315,2015,7,Chiapas,7005,Amatán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,2,3,0,0,0,0,0,0,0
8413,2015,7,Chiapas,7006,Amatenango de la Frontera,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,2,1,2,1,0,0,0,0,0,0,1
8511,2015,7,Chiapas,7007,Amatenango del Valle,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
8609,2015,7,Chiapas,7008,Angel Albino Corzo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0,0,1,0,1,1,0,0,0,0,0
8707,2015,7,Chiapas,7009,Arriaga,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,2,2,0,2,0,0,0,0,0,1,0
8805,2015,7,Chiapas,7010,Bejucal de Ocampo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
8903,2015,7,Chiapas,7011,Bella Vista,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
9001,2015,7,Chiapas,7012,Berriozábal,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,1,0,0,0,0,0,0,4,0
9099,2015,7,Chiapas,7013,Bochil,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,4,4,1,4,3,1,0,1,1,3,0,0
9197,2015,7,Chiapas,7014,El Bosque,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,1,0,1,1,0,0,0
9295,2015,7,Chiapas,7015,Cacahoatán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,0,0,0,0,0,0,3,0,0,0,0
9393,2015,7,Chiapas,7016,Catazajá,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
9491,2015,7,Chiapas,7017,Cintalapa,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,7,2,2,0,6,3,2,1,5,3,2,3
9589,2015,7,Chiapas,7018,Coapilla,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,0,1,1,0,0,0,0,0,0
9687,2015,7,Chiapas,7019,Comitán de Domínguez,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,7,7,13,9,3,1,9,4,3,0,4,1
9785,2015,7,Chiapas,7020,La Concordia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,0,0,0,2,0,0,0,2,0,1
9883,2015,7,Chiapas,7021,Copainalá,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,1,3,0,0,3,2,0,0,0,0,0
9981,2015,7,Chiapas,7022,Chalchihuitán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10079,2015,7,Chiapas,7023,Chamula,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10177,2015,7,Chiapas,7024,Chanal,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10275,2015,7,Chiapas,7025,Chapultenango,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10373,2015,7,Chiapas,7026,Chenalhó,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10471,2015,7,Chiapas,7027,Chiapa de Corzo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,7,3,3,5,4,0,5,1,0,1,0
10569,2015,7,Chiapas,7028,Chiapilla,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
10667,2015,7,Chiapas,7029,Chicoasén,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
10765,2015,7,Chiapas,7030,Chicomuselo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,1,2,1,4,1,2,0,1,1
10863,2015,7,Chiapas,7031,Chilón,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,3,0,2,0,1,0,0,0,0,1,0
10961,2015,7,Chiapas,7032,Escuintla,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,5,1,3,3,5,3,2,2,2,4,1,0
11059,2015,7,Chiapas,7033,Francisco León,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
11157,2015,7,Chiapas,7034,Frontera Comalapa,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,3,1,2,2,4,1,0,0,1,4
11255,2015,7,Chiapas,7035,Frontera Hidalgo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
11353,2015,7,Chiapas,7036,La Grandeza,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
11451,2015,7,Chiapas,7037,Huehuetán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,0,0,2,0,0,2,0,1,0
11549,2015,7,Chiapas,7038,Huixtán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
11647,2015,7,Chiapas,7039,Huitiupán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,0,0,0,0,1,0,0,3,2,1,0
11745,2015,7,Chiapas,7040,Huixtla,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,4,0,0,1,1,0,0,1,2,5,0,0
11843,2015,7,Chiapas,7041,La Independencia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
11941,2015,7,Chiapas,7042,Ixhuatán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12039,2015,7,Chiapas,7043,Ixtacomitán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,0,2,1,0,0,0,2,1,0
12137,2015,7,Chiapas,7044,Ixtapa,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12235,2015,7,Chiapas,7045,Ixtapangajoya,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,0,0,0,0,0,0,1,0,0,0
12333,2015,7,Chiapas,7046,Jiquipilas,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,1,2,1,1,2,1,1,1,1,0
12431,2015,7,Chiapas,7047,Jitotol,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,2,1,0,1,0,0,0,1,1,0
12529,2015,7,Chiapas,7048,Juárez,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,4,1,0,1,1,0,0,0,1,2,0
12627,2015,7,Chiapas,7049,Larráinzar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
12725,2015,7,Chiapas,7050,La Libertad,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12823,2015,7,Chiapas,7051,Mapastepec,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,1,8,6,3,0,0,0,1,2,0
12921,2015,7,Chiapas,7052,Las Margaritas,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,1,0,2,1,3,1,0,1,1,0,1
13019,2015,7,Chiapas,7053,Mazapa de Madero,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,1,0,0,0,0,0,1,0,0
13117,2015,7,Chiapas,7054,Mazatán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,1,0,0,0,0,2,0,0
13215,2015,7,Chiapas,7055,Metapa,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13313,2015,7,Chiapas,7056,Mitontic,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
13411,2015,7,Chiapas,7057,Motozintla,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0,1,0,1,0,0,1,0,2,1,2
13509,2015,7,Chiapas,7058,Nicolás Ruíz,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13607,2015,7,Chiapas,7059,Ocosingo,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,5,4,4,3,3,3,0,4,1,1,4,1
13705,2015,7,Chiapas,7060,Ocotepec,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
13803,2015,7,Chiapas,7061,Ocozocoautla de Espinosa,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,3,3,4,2,1,0,1,0,0,0
13901,2015,7,Chiapas,7062,Ostuacán,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,1,1,0,1,0,0,0,0,0,0,0
13999,2015,7,Chiapas,7063,Osumacinta,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
14097,2015,7,Chiapas,7064,Oxchuc,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,1,0,1,0,0,2,1,1,0,0
14195,2015,7,Chiapas,7065,Palenque,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0,3,3,4,3,6,2,1,3,1,0
14293,2015,7,Chiapas,7066,Pantelhó,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,0,0,1,1,0,0
14391,2015,7,Chiapas,7067,Pantepec,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
